"","human_gene","chicken_gene"
"13252","SLC4A4","SLC4A4"
"13253","SLC4A5","SLC4A5"
"13254","SLC4A7","SLC4A7"
"13255","SLC4A8","SLC4A8"
"13256","SLC4A9","SLC4A9"
"13257","SLC50A1","SLC50A1"
"13258","SLC51A","SLC51A"
"13259","SLC51B","SLC51B"
"13260","SLC52A1","SLC52A2"
"13261","SLC52A3","SLC52A3"
"13262","SLC5A1","SLC5A1"
"13263","SLC5A10","SLC5A10"
"13264","SLC5A11","SLC5A11"
"13265","SLC5A12","SLC5A12"
"13266","SLC5A2","SLC5A2"
"13267","SLC5A4","SLC5A4"
"13268","SLC5A5","SLC5A5"
"13269","SLC5A6","SLC5A6"
"13270","SLC5A7","SLC5A7"
"13271","SLC5A8","SLC5A8"
"13272","SLC5A9","SLC5A9"
"13273","SLC66A1","SLC66A1"
"13274","SLC66A2","SLC66A2"
"13275","SLC66A3","SLC66A3"
"13276","SLC6A1","SLC6A1"
"13277","SLC6A11","SLC6A11"
"13278","SLC6A12","SLC6A12"
"13279","SLC6A13","SLC6A13"
"13280","SLC6A15","SLC6A15"
"13281","SLC6A16","SLC6A16"
"13282","SLC6A17","SLC6A17"
"13283","SLC6A18","SLC6A18"
"13284","SLC6A19","SLC6A19"
"13285","SLC6A2","SLC6A2"
"13286","SLC6A20","SLC6A20"
"13287","SLC6A3","SLC6A3"
"13288","SLC6A4","SLC6A4"
"13289","SLC6A5","SLC6A5"
"13290","SLC6A6","SLC6A6"
"13291","SLC6A7","SLC6A7"
"13292","SLC6A8","SLC6A8"
"13293","SLC6A9","SLC6A9"
"13294","SLC7A1","SLC7A1"
"13295","SLC7A10","SLC7A10"
"13296","SLC7A11","SLC7A11"
"13297","SLC7A14","SLC7A14"
"13298","SLC7A2","SLC7A2"
"13299","SLC7A3","SLC7A3"
"13300","SLC7A4","SLC7A4"
"13301","SLC7A5","SLC7A5"
"13302","SLC7A6","SLC7A6"
"13303","SLC7A6OS","SLC7A6OS"
"13304","SLC7A7","SLC7A7"
"13305","SLC7A8","SLC7A8"
"13306","SLC7A9","SLC7A9"
"13307","SLC8A1","SLC8A1"
"13308","SLC8A2","SLC8A2"
"13309","SLC8A3","SLC8A3"
"13310","SLC8B1","SLC8B1"
"13311","SLC9A1","SLC9A1"
"13312","SLC9A2","SLC9A2"
"13313","SLC9A3","SLC9A3"
"13314","SLC9A4","SLC9A4"
"13315","SLC9A5","SLC9A5"
"13316","SLC9A6","SLC9A6"
"13317","SLC9A7","SLC9A7"
"13318","SLC9A8","SLC9A8"
"13319","SLC9A9","SLC9A9"
"13320","SLC9B2","SLC9B2"
"13321","SLC9C1","SLC9C1"
"13322","SLCO1A2","SLCO1A2"
"13323","SLCO1B1","SLCO1B3"
"13324","SLCO1C1","SLCO1C1"
"13325","SLCO2A1","SLCO2A1"
"13326","SLCO2B1","SLCO2B1"
"13327","SLCO3A1","SLCO3A1"
"13328","SLCO4A1","SLCO4A1"
"13329","SLCO4C1","SLCO4C1"
"13330","SLCO5A1","SLCO5A1"
"13331","SLCO6A1","SLCO6A1"
"13332","SLF1","SLF1"
"13333","SLF2","SLF2"
"13334","SLFN14","SLFN14"
"13335","SLFNL1","SLFNL1"
"13336","SLIRP","SLIRP"
"13337","SLIT1","SLIT1"
"13338","SLIT2","SLIT2"
"13339","SLIT3","SLIT3"
"13340","SLITRK1","SLITRK1"
"13341","SLITRK2","SLITRK2"
"13342","SLITRK3","SLITRK3"
"13343","SLITRK4","SLITRK4"
"13344","SLITRK5","SLITRK5"
"13345","SLITRK6","SLITRK6"
"13346","SLK","SLK"
"13347","SLMAP","SLMAP"
"13348","SLPI","SLPI"
"13349","SLTM","SLTM"
"13350","SLU7","SLU7"
"13351","SLURP1","SLURP1"
"13352","SLX1A","SLX1A"
"13353","SLX4","SLX4"
"13354","SLX4IP","SLX4IP"
"13355","SLX9","SLX9"
"13356","SMAD1","SMAD1"
"13357","SMAD2","SMAD2"
"13358","SMAD3","SMAD3"
"13359","SMAD4","SMAD4"
"13360","SMAD5","SMAD5"
"13361","SMAD6","SMAD6"
"13362","SMAD7","SMAD7"
"13363","SMAGP","SMAGP"
"13364","SMAP1","SMAP1"
"13365","SMAP2","SMAP2"
"13366","SMARCA1","SMARCA1"
"13367","SMARCA2","SMARCA2"
"13368","SMARCA4","SMARCA4"
"13369","SMARCA5","SMARCA5"
"13370","SMARCAD1","SMARCAD1"
"13371","SMARCAL1","SMARCAL1"
"13372","SMARCB1","SMARCB1"
"13373","SMARCC1","SMARCC1"
"13374","SMARCC2","SMARCC2"
"13375","SMARCD1","SMARCD1"
"13376","SMARCD2","SMARCD2"
"13377","SMARCD3","SMARCD3"
"13378","SMARCE1","SMARCE1"
"13379","SMC1A","SMC1A"
"13380","SMC1B","SMC1B"
"13381","SMC2","SMC2"
"13382","SMC3","SMC3"
"13383","SMC4","SMC4"
"13384","SMC6","SMC6"
"13385","SMCHD1","SMCHD1"
"13386","SMCO1","SMCO1"
"13387","SMCO4","SMCO4"
"13388","SMCP","SMCP"
"13389","SMCR8","SMCR8"
"13390","SMG1","SMG1"
"13391","SMG5","SMG5"
"13392","SMG6","SMG6"
"13393","SMG7","SMG7"
"13394","SMG8","SMG8"
"13395","SMG9","SMG9"
"13396","SMIM1","SMIM1"
"13397","SMIM10","SMIM10"
"13398","SMIM10L1","SMIM10L1"
"13399","SMIM11","SMIM11"
"13400","SMIM12","SMIM12"
"13401","SMIM13","SMIM13"
"13402","SMIM14","SMIM14"
"13403","SMIM15","SMIM15"
"13404","SMIM18","SMIM18"
"13405","SMIM19","SMIM19"
"13406","SMIM2","SMIM2"
"13407","SMIM20","SMIM20"
"13408","SMIM24","SMIM24"
"13409","SMIM26","SMIM26"
"13410","SMIM28","SMIM28"
"13411","SMIM29","SMIM29"
"13412","SMIM3","SMIM3"
"13413","SMIM32","SMIM32"
"13414","SMIM33","SMIM33"
"13415","SMIM34","SMIM34"
"13416","SMIM35","SMIM35"
"13417","SMIM36","SMIM36"
"13418","SMIM40","SMIM40"
"13419","SMIM42","SMIM42"
"13420","SMIM43","SMIM43"
"13421","SMIM45","SMIM45"
"13422","SMIM5","SMIM5"
"13423","SMIM7","SMIM7"
"13424","SMIM8","SMIM8"
"13425","SMLR1","SMLR1"
"13426","SMN1","SMN2"
"13427","SMNDC1","SMNDC1"
"13428","SMO","SMO"
"13429","SMOC1","SMOC1"
"13430","SMOC2","SMOC2"
"13431","SMOX","SMOX"
"13432","SMPD1","SMPD1"
"13433","SMPD2","SMPD2"
"13434","SMPD3","SMPD3"
"13435","SMPD4","SMPD4"
"13436","SMPDL3A","SMPDL3A"
"13437","SMPDL3B","SMPDL3B"
"13438","SMPX","SMPX"
"13439","SMS","SMS"
"13440","SMTN","SMTN"
"13441","SMTNL1","SMTNL1"
"13442","SMTNL2","SMTNL2"
"13443","SMU1","SMU1"
"13444","SMUG1","SMUG1"
"13445","SMURF1","SMURF1"
"13446","SMURF2","SMURF2"
"13447","SMYD1","SMYD1"
"13448","SMYD2","SMYD2"
"13449","SMYD3","SMYD3"
"13450","SMYD4","SMYD4"
"13451","SMYD5","SMYD5"
"13452","SNAI1","SNAI1"
"13453","SNAI2","SNAI2"
"13454","SNAI3","SNAI3"
"13455","SNAP25","SNAP25"
"13456","SNAP29","SNAP29"
"13457","SNAP47","SNAP47"
"13458","SNAP91","SNAP91"
"13459","SNAPC1","SNAPC1"
"13460","SNAPC2","SNAPC2"
"13461","SNAPC3","SNAPC3"
"13462","SNAPC4","SNAPC4"
"13463","SNAPC5","SNAPC5"
"13464","SNAPIN","SNAPIN"
"13465","SNCA","SNCA"
"13466","SNCAIP","SNCAIP"
"13467","SNCB","SNCB"
"13468","SNCG","SNCG"
"13469","SND1","SND1"
"13470","SNED1","SNED1"
"13471","SNF8","SNF8"
"13472","SNIP1","SNIP1"
"13473","SNN","SNN"
"13474","SNORA11G","SNORA11G"
"13475","SNORA12","SNORA12"
"13476","SNORA13","SNORA13"
"13477","SNORA19","SNORA19"
"13478","SNORA20","SNORA20"
"13479","SNORA21","SNORA21"
"13480","SNORA25","SNORA25"
"13481","SNORA27","SNORA27"
"13482","SNORA28","SNORA28"
"13483","SNORA29","SNORA29"
"13484","SNORA2C","SNORA2C"
"13485","SNORA30","SNORA30"
"13486","SNORA31","SNORA31"
"13487","SNORA35","SNORA35"
"13488","SNORA35B","SNORA35B"
"13489","SNORA36B","SNORA36B"
"13490","SNORA38","SNORA38"
"13491","SNORA3A","SNORA3A"
"13492","SNORA44","SNORA44"
"13493","SNORA47","SNORA47"
"13494","SNORA48","SNORA48"
"13495","SNORA49","SNORA49"
"13496","SNORA50A","SNORA50A"
"13497","SNORA50C","SNORA50C"
"13498","SNORA51","SNORA51"
"13499","SNORA52","SNORA52"
"13500","SNORA53","SNORA53"
"13501","SNORA54","SNORA54"
"13502","SNORA55","SNORA55"
"13503","SNORA57","SNORA57"
"13504","SNORA58B","SNORA58B"
"13505","SNORA59A","SNORA59A"
"13506","SNORA5A","SNORA5A"
"13507","SNORA5C","SNORA5C"
"13508","SNORA61","SNORA61"
"13509","SNORA6","SNORA62"
"13510","SNORA63","SNORA63"
"13511","SNORA64","SNORA64"
"13512","SNORA66","SNORA66"
"13513","SNORA69","SNORA69"
"13514","SNORA70","SNORA70"
"13515","SNORA71C","SNORA71"
"13516","SNORA72","SNORA72"
"13517","SNORA74A","SNORA74"
"13518","SNORA75","SNORA75"
"13519","SNORA78","SNORA78"
"13520","SNORA79","SNORA79"
"13521","SNORA79B","SNORA79B"
"13522","SNORA8","SNORA8"
"13523","SNORA80B","SNORA80B"
"13524","SNORA81","SNORA81"
"13525","SNORA84","SNORA84"
"13526","SNORA9","SNORA9"
"13527","SNORC","SNORC"
"13528","SNORD10","SNORD10"
"13529","SNORD100","SNORD100"
"13530","SNORD101","SNORD101"
"13531","SNORD102","SNORD102"
"13532","SNORD104","SNORD104"
"13533","SNORD105","SNORD105"
"13534","SNORD105B","SNORD105B"
"13535","SNORD11","SNORD11"
"13536","SNORD110","SNORD110"
"13537","SNORD111B","SNORD111B"
"13538","SNORD112","SNORD112"
"13539","SNORD113-1","SNORD113-1"
"13540","SNORD113-2","SNORD113-2"
"13541","SNORD113-4","SNORD113-4"
"13542","SNORD113-6","SNORD113-6"
"13543","SNORD113-7","SNORD113-7"
"13544","SNORD113-8","SNORD113-8"
"13545","SNORD113-9","SNORD113-9"
"13546","SNORD115-45","SNORD115"
"13547","SNORD116-30","SNORD116"
"13548","SNORD11B","SNORD11B"
"13549","SNORD121A","SNORD121A"
"13550","SNORD123","SNORD123"
"13551","SNORD124","SNORD124"
"13552","SNORD127","SNORD127"
"13553","SNORD12B","SNORD12B"
"13554","SNORD12C","SNORD12C"
"13555","SNORD14E","SNORD14"
"13556","SNORD15A","SNORD15"
"13557","SNORD16","SNORD16"
"13558","SNORD17","SNORD17"
"13559","SNORD18C","SNORD18"
"13560","SNORD19","SNORD19"
"13561","SNORD19B","SNORD19B"
"13562","SNORD1B","SNORD1B"
"13563","SNORD1C","SNORD1C"
"13564","SNORD20","SNORD20"
"13565","SNORD21","SNORD21"
"13566","SNORD22","SNORD22"
"13567","SNORD24","SNORD24"
"13568","SNORD25","SNORD25"
"13569","SNORD26","SNORD26"
"13570","SNORD27","SNORD27"
"13571","SNORD28","SNORD28"
"13572","SNORD29","SNORD29"
"13573","SNORD30","SNORD30"
"13574","SNORD31B","SNORD31"
"13575","SNORD32A","SNORD33"
"13576","SNORD34","SNORD34"
"13577","SNORD35A","SNORD35A"
"13578","SNORD36A","SNORD36"
"13579","SNORD38A","SNORD38A"
"13580","SNORD38B","SNORD38B"
"13581","SNORD55","SNORD39"
"13582","SNORD41","SNORD41"
"13583","SNORD42B","SNORD42"
"13584","SNORD43","SNORD43"
"13585","SNORD45A","SNORD45A"
"13586","SNORD45B","SNORD45B"
"13587","SNORD45C","SNORD45C"
"13588","SNORD48","SNORD48"
"13589","SNORD49A","SNORD49A"
"13590","SNORD49B","SNORD49B"
"13591","SNORD4A","SNORD4A"
"13592","SNORD4B","SNORD4B"
"13593","SNORD5","SNORD5"
"13594","SNORD50B","SNORD50B"
"13595","SNORD51","SNORD51"
"13596","SNORD52","SNORD52"
"13597","SNORD53","SNORD53"
"13598","SNORD53B","SNORD53B"
"13599","SNORD56","SNORD56"
"13600","SNORD57","SNORD57"
"13601","SNORD58B","SNORD58"
"13602","SNORD59A","SNORD59A"
"13603","SNORD62A","SNORD62"
"13604","SNORD63","SNORD63"
"13605","SNORD65","SNORD65"
"13606","SNORD66","SNORD66"
"13607","SNORD67","SNORD67"
"13608","SNORD69","SNORD69"
"13609","SNORD7","SNORD7"
"13610","SNORD70","SNORD70"
"13611","SNORD70B","SNORD70B"
"13612","SNORD71","SNORD71"
"13613","SNORD72","SNORD72"
"13614","SNORD73A","SNORD73"
"13615","SNORD79","SNORD79"
"13616","SNORD8","SNORD8"
"13617","SNORD81","SNORD81"
"13618","SNORD82","SNORD82"
"13619","SNORD117","SNORD83"
"13620","SNORD83A","SNORD83A"
"13621","SNORD83B","SNORD83B"
"13622","SNORD86","SNORD86"
"13623","SNORD87","SNORD87"
"13624","SNORD88B","SNORD88B"
"13625","SNORD88C","SNORD88C"
"13626","SNORD89","SNORD89"
"13627","SNORD9","SNORD9"
"13628","SNORD90","SNORD90"
"13629","SNORD92","SNORD92"
"13630","SNORD93","SNORD93"
"13631","SNORD94","SNORD94"
"13632","SNORD95","SNORD95"
"13633","SNORD96A","SNORD96"
"13634","SNORD97","SNORD97"
"13635","SNORD98","SNORD98"
"13636","SNORD99","SNORD99"
"13637","SNPH","SNPH"
"13638","SNRK","SNRK"
"13639","SNRNP200","SNRNP200"
"13640","SNRNP25","SNRNP25"
"13641","SNRNP35","SNRNP35"
"13642","SNRNP40","SNRNP40"
"13643","SNRNP48","SNRNP48"
"13644","SNRNP70","SNRNP70"
"13645","SNRPA","SNRPA"
"13646","SNRPA1","SNRPA1"
"13647","SNRPB","SNRPB"
"13648","SNRPB2","SNRPB2"
"13649","SNRPD1","SNRPD1"
"13650","SNRPD2","SNRPD2"
"13651","SNRPD3","SNRPD3"
"13652","SNRPE","SNRPE"
"13653","SNRPF","SNRPF"
"13654","SNTA1","SNTA1"
"13655","SNTB1","SNTB1"
"13656","SNTB2","SNTB2"
"13657","SNTG1","SNTG1"
"13658","SNTG2","SNTG2"
"13659","SNU13","SNU13"
"13660","SNUPN","SNUPN"
"13661","SNURF","SNURF"
"13662","SNW1","SNW1"
"13663","SNX1","SNX1"
"13664","SNX10","SNX10"
"13665","SNX11","SNX11"
"13666","SNX12","SNX12"
"13667","SNX13","SNX13"
"13668","SNX14","SNX14"
"13669","SNX15","SNX15"
"13670","SNX16","SNX16"
"13671","SNX17","SNX17"
"13672","SNX18","SNX18"
"13673","SNX19","SNX19"
"13674","SNX2","SNX2"
"13675","SNX20","SNX20"
"13676","SNX21","SNX21"
"13677","SNX22","SNX22"
"13678","SNX24","SNX24"
"13679","SNX25","SNX25"
"13680","SNX27","SNX27"
"13681","SNX29","SNX29"
"13682","SNX3","SNX3"
"13683","SNX30","SNX30"
"13684","SNX31","SNX31"
"13685","SNX33","SNX33"
"13686","SNX4","SNX4"
"13687","SNX5","SNX5"
"13688","SNX6","SNX6"
"13689","SNX7","SNX7"
"13690","SNX8","SNX8"
"13691","SNX9","SNX9"
"13692","SOAT1","SOAT1"
"13693","SOAT2","SOAT2"
"13694","SOBP","SOBP"
"13695","SOCS1","SOCS1"
"13696","SOCS2","SOCS2"
"13697","SOCS3","SOCS3"
"13698","SOCS4","SOCS4"
"13699","SOCS5","SOCS5"
"13700","SOCS6","SOCS6"
"13701","SOCS7","SOCS7"
"13702","SOD1","SOD1"
"13703","SOD2","SOD2"
"13704","SOD3","SOD3"
"13705","SOGA1","SOGA1"
"13706","SOGA3","SOGA3"
"13707","SOHLH2","SOHLH2"
"13708","SON","SON"
"13709","SORBS1","SORBS1"
"13710","SORBS2","SORBS2"
"13711","SORBS3","SORBS3"
"13712","SORCS1","SORCS1"
"13713","SORCS2","SORCS2"
"13714","SORCS3","SORCS3"
"13715","SORD","SORD"
"13716","SORL1","SORL1"
"13717","SORT1","SORT1"
"13718","SOS1","SOS1"
"13719","SOS2","SOS2"
"13720","SOST","SOST"
"13721","SOSTDC1","SOSTDC1"
"13722","SOWAHA","SOWAHA"
"13723","SOWAHB","SOWAHB"
"13724","SOWAHC","SOWAHC"
"13725","SOWAHD","SOWAHD"
"13726","SOX1","SOX1"
"13727","SOX10","SOX10"
"13728","SOX11","SOX11"
"13729","SOX12","SOX12"
"13730","SOX13","SOX13"
"13731","SOX14","SOX14"
"13732","SOX15","SOX15"
"13733","SOX17","SOX17"
"13734","SOX18","SOX18"
"13735","SOX2","SOX2"
"13736","SOX21","SOX21"
"13737","SOX3","SOX3"
"13738","SOX30","SOX30"
"13739","SOX4","SOX4"
"13740","SOX5","SOX5"
"13741","SOX6","SOX6"
"13742","SOX7","SOX7"
"13743","SOX8","SOX8"
"13744","SOX9","SOX9"
"13745","SP1","SP1"
"13746","SP110","SP110"
"13747","SP2","SP2"
"13748","SP3","SP3"
"13749","SP4","SP4"
"13750","SP5","SP5"
"13751","SP6","SP6"
"13752","SP7","SP7"
"13753","SP8","SP8"
"13754","SP9","SP9"
"13755","SPA17","SPA17"
"13756","SPAAR","SPAAR"
"13757","SPACA1","SPACA1"
"13758","SPACA3","SPACA3"
"13759","SPACA4","SPACA4"
"13760","SPACA5B","SPACA5"
"13761","SPACA6","SPACA6"
"13762","SPACA7","SPACA7"
"13763","SPACA9","SPACA9"
"13764","SPACDR","SPACDR"
"13765","SPADH","SPADH1"
"13766","SPADH","SPADH2"
"13767","SPAG1","SPAG1"
"13768","SPAG17","SPAG17"
"13769","SPAG4","SPAG4"
"13770","SPAG5","SPAG5"
"13771","SPAG6","SPAG6"
"13772","SPAG7","SPAG7"
"13773","SPAG8","SPAG8"
"13774","SPAG9","SPAG9"
"13775","SPAM1","SPAM1"
"13776","SPARC","SPARC"
"13777","SPARCL1","SPARCL1"
"13778","SPART","SPART"
"13779","SPAST","SPAST"
"13780","SPATA1","SPATA1"
"13781","SPATA13","SPATA13"
"13782","SPATA16","SPATA16"
"13783","SPATA17","SPATA17"
"13784","SPATA18","SPATA18"
"13785","SPATA19","SPATA19"
"13786","SPATA2","SPATA2"
"13787","SPATA20","SPATA20"
"13788","SPATA21","SPATA21"
"13789","SPATA22","SPATA22"
"13790","SPATA25","SPATA25"
"13791","SPATA2L","SPATA2L"
"13792","SPATA3","SPATA3"
"13793","SPATA31F1","SPATA31F1"
"13794","SPATA33","SPATA33"
"13795","SPATA4","SPATA4"
"13796","SPATA46","SPATA46"
"13797","SPATA6","SPATA6"
"13798","SPATA6L","SPATA6L"
"13799","SPATA7","SPATA7"
"13800","SPATA9","SPATA9"
"13801","SPATC1","SPATC1"
"13802","SPATC1L","SPATC1L"
"13803","SPATS1","SPATS1"
"13804","SPATS2","SPATS2"
"13805","SPATS2L","SPATS2L"
"13806","SPC24","SPC24"
"13807","SPC25","SPC25"
"13808","SPCS1","SPCS1"
"13809","SPCS2","SPCS2"
"13810","SPCS3","SPCS3"
"13811","SPDEF","SPDEF"
"13812","SPDL1","SPDL1"
"13813","SPDYA","SPDYA"
"13814","SPDYC","SPDYC"
"13815","SPECC1","SPECC1"
"13816","SPECC1L","SPECC1L"
"13817","SPEF1","SPEF1"
"13818","SPEF2","SPEF2"
"13819","SPEG","SPEG"
"13820","SPEM1","SPEM1"
"13821","SPEM2","SPEM2"
"13822","SPEN","SPEN"
"13823","SPESP1","SPESP1"
"13824","SPG11","SPG11"
"13825","SPG21","SPG21"
"13826","SPG7","SPG7"
"13827","SPHK1","SPHK1"
"13828","SPHK2","SPHK2"
"13829","SPHKAP","SPHKAP"
"13830","SPI1","SPI1"
"13831","SPIB","SPIB"
"13832","SPIC","SPIC"
"13833","SPICE1","SPICE1"
"13834","SPIDR","SPIDR"
"13835","SPIN1","SPIN1"
"13836","SPIN2B","SPIN2B"
"13837","SPIN4","SPIN4"
"13838","SPINDOC","SPINDOC"
"13839","SPINK1","SPINK1"
"13840","SPINK13","SPINK13"
"13841","SPINK14","SPINK14"
"13842","SPINK2","SPINK2B"
"13843","SPINK4","SPINK4"
"13844","SPINK5","SPINK5"
"13845","SPINK6","SPINK6"
"13846","SPINK7","SPINK7"
"13847","SPINK8","SPINK8"
"13848","SPINK9","SPINK9"
"13849","EPPIN","SPINLW1"
"13850","SPINT1","SPINT1"
"13851","SPINT2","SPINT2"
"13852","SPINT4","SPINT4"
"13853","SPIRE1","SPIRE1"
"13854","SPIRE2","SPIRE2"
"13855","SPMAP1","SPMAP1"
"13856","SPMAP2","SPMAP2"
"13857","SPMAP2L","SPMAP2L"
"13858","SPMIP1","SPMIP1"
"13859","SPMIP10","SPMIP10"
"13860","SPMIP11","SPMIP11"
"13861","SPMIP2","SPMIP2"
"13862","SPMIP3","SPMIP3"
"13863","SPMIP4","SPMIP4"
"13864","SPMIP5","SPMIP5"
"13865","SPMIP7","SPMIP7"
"13866","SPMIP8","SPMIP8"
"13867","SPMIP9","SPMIP9"
"13868","SPN","SPN"
"13869","SPNS1","SPNS1"
"13870","SPNS2","SPNS2"
"13871","SPNS3","SPNS3"
"13872","SPO11","SPO11"
"13873","SPOCD1","SPOCD1"
"13874","SPOCK1","SPOCK1"
"13875","SPOCK2","SPOCK2"
"13876","SPON1","SPON1"
"13877","SPON2","SPON2"
"13878","SPOP","SPOP"
"13879","SPOPL","SPOPL"
"13880","SPOUT1","SPOUT1"
"13881","SPP1","SPP1"
"13882","SPP2","SPP2"
"13883","SPPL2A","SPPL2A"
"13884","SPPL2B","SPPL2B"
"13885","SPPL2C","SPPL2C"
"13886","SPPL3","SPPL3"
"13887","SPR","SPR"
"13888","SPRED1","SPRED1"
"13889","SPRED2","SPRED2"
"13890","SPRED3","SPRED3"
"13891","SPRING1","SPRING1"
"13892","SPRR5","SPRR5"
"13893","SPRTN","SPRTN"
"13894","SPRY1","SPRY1"
"13895","SPRY2","SPRY2"
"13896","SPRY3","SPRY3"
"13897","SPRY4","SPRY4"
"13898","SPRYD3","SPRYD3"
"13899","SPRYD4","SPRYD4"
"13900","SPRYD7","SPRYD7"
"13901","SPSB1","SPSB1"
"13902","SPSB2","SPSB2"
"13903","SPSB3","SPSB3"
"13904","SPSB4","SPSB4"
"13905","SPTA1","SPTA1"
"13906","SPTAN1","SPTAN1"
"13907","SPTB","SPTB"
"13908","SPTBN1","SPTBN1"
"13909","SPTBN2","SPTBN2"
"13910","SPTBN4","SPTBN4"
"13911","SPTLC1","SPTLC1"
"13912","SPTLC2","SPTLC2"
"13913","SPTLC3","SPTLC3"
"13914","SPTSSA","SPTSSA"
"13915","SPTSSB","SPTSSB"
"13916","SPTY2D1","SPTY2D1"
"13917","SPX","SPX"
"13918","SPZ1","SPZ1"
"13919","SQLE","SQLE"
"13920","SQOR","SQOR"
"13921","SQSTM1","SQSTM1"
"13922","SRA1","SRA1"
"13923","SRARP","SRARP"
"13924","SRBD1","SRBD1"
"13925","SRC","SRC"
"13926","SRCAP","SRCAP"
"13927","SRCIN1","SRCIN1"
"13928","SRD5A1","SRD5A1"
"13929","SRD5A2","SRD5A2"
"13930","SRD5A3","SRD5A3"
"13931","SREBF1","SREBF1"
"13932","SREBF2","SREBF2"
"13933","SREK1","SREK1"
"13934","SREK1IP1","SREK1IP1"
"13935","SRF","SRF"
"13936","SRFBP1","SRFBP1"
"13937","SRGAP1","SRGAP1"
"13938","SRGAP2","SRGAP2"
"13939","SRGAP3","SRGAP3"
"13940","SRGN","SRGN"
"13941","SRI","SRI"
"13942","SRL","SRL"
"13943","SRM","SRM"
"13944","SRMS","SRMS"
"13945","SRP14","SRP14"
"13946","SRP19","SRP19"
"13947","SRP54","SRP54"
"13948","SRP68","SRP68"
"13949","SRP72","SRP72"
"13950","SRP9","SRP9"
"13951","SRPK1","SRPK1"
"13952","SRPK2","SRPK2"
"13953","SRPK3","SRPK3"
"13954","SRPRA","SRPRA"
"13955","SRPRB","SRPRB"
"13956","SRPX2","SRPX2"
"13957","SRR","SRR"
"13958","SRRD","SRRD"
"13959","SRRM1","SRRM1"
"13960","SRRM2","SRRM2"
"13961","SRRM3","SRRM3"
"13962","SRRM4","SRRM4"
"13963","SRRM5","SRRM5"
"13964","SRRT","SRRT"
"13965","SRSF1","SRSF1"
"13966","SRSF10","SRSF10"
"13967","SRSF11","SRSF11"
"13968","SRSF12","SRSF12"
"13969","SRSF2","SRSF2"
"13970","SRSF3","SRSF3"
"13971","SRSF4","SRSF4"
"13972","SRSF5","SRSF5"
"13973","SRSF6","SRSF6"
"13974","SRSF7","SRSF7"
"13975","SRSF9","SRSF9"
"13976","SS18","SS18"
"13977","SS18L1","SS18L1"
"13978","SSB","SSB"
"13979","SSBP1","SSBP1"
"13980","SSBP2","SSBP2"
"13981","SSBP3","SSBP3"
"13982","SSBP4","SSBP4"
"13983","SSC4D","SSC4D"
"13984","SSC5D","SSC5D"
"13985","SSH1","SSH1"
"13986","SSH2","SSH2"
"13987","SSH3","SSH3"
"13988","SSMEM1","SSMEM1"
"13989","SSNA1","SSNA1"
"13990","SSPN","SSPN"
"13991","SSR1","SSR1"
"13992","SSR2","SSR2"
"13993","SSR3","SSR3"
"13994","SSR4","SSR4"
"13995","SSRP1","SSRP1"
"13996","SST","SST"
"13997","SSTR1","SSTR1"
"13998","SSTR2","SSTR2"
"13999","SSTR3","SSTR3"
"14000","SSTR5","SSTR5"
"14001","SSU72","SSU72"
"14002","SSUH2","SSUH2"
"14003","SSX2IP","SSX2IP"
"14004","SSX1","SSX5"
"14005","ST13","ST13"
"14006","ST14","ST14"
"14007","ST18","ST18"
"14008","ST3GAL1","ST3GAL1"
"14009","ST3GAL2","ST3GAL2"
"14010","ST3GAL3","ST3GAL3"
"14011","ST3GAL4","ST3GAL4"
"14012","ST3GAL5","ST3GAL5"
"14013","ST3GAL6","ST3GAL6"
"14014","ST6GAL1","ST6GAL1"
"14015","ST6GAL2","ST6GAL2"
"14016","ST6GALNAC1","ST6GALNAC1"
"14017","ST6GALNAC2","ST6GALNAC2"
"14018","ST6GALNAC3","ST6GALNAC3"
"14019","ST6GALNAC4","ST6GALNAC4"
"14020","ST6GALNAC5","ST6GALNAC5"
"14021","ST6GALNAC6","ST6GALNAC6"
"14022","ST7","ST7"
"14023","ST7L","ST7L"
"14024","ST8SIA1","ST8SIA1"
"14025","ST8SIA2","ST8SIA2"
"14026","ST8SIA3","ST8SIA3"
"14027","ST8SIA4","ST8SIA4"
"14028","ST8SIA5","ST8SIA5"
"14029","ST8SIA6","ST8SIA6"
"14030","STAB1","STAB1"
"14031","STAB2","STAB2"
"14032","STAC","STAC"
"14033","STAC2","STAC2"
"14034","STAC3","STAC3"
"14035","STAG1","STAG1"
"14036","STAG2","STAG2"
"14037","STAG3","STAG3"
"14038","STAM","STAM"
"14039","STAM2","STAM2"
"14040","STAMBP","STAMBP"
"14041","STAMBPL1","STAMBPL1"
"14042","STAP1","STAP1"
"14043","STAP2","STAP2"
"14044","STAR","STAR"
"14045","STARD10","STARD10"
"14046","STARD13","STARD13"
"14047","STARD3","STARD3"
"14048","STARD3NL","STARD3NL"
"14049","STARD4","STARD4"
"14050","STARD5","STARD5"
"14051","STARD6","STARD6"
"14052","STARD7","STARD7"
"14053","STARD8","STARD8"
"14054","STAT1","STAT1"
"14055","STAT2","STAT2"
"14056","STAT3","STAT3"
"14057","STAT4","STAT4"
"14058","STAT5A","STAT5A"
"14059","STAT5B","STAT5B"
"14060","STAT6","STAT6"
"14061","STAU1","STAU1"
"14062","STAU2","STAU2"
"14063","STBD1","STBD1"
