"","human_gene","chicken_gene"
"11340","TMBIM1","TMBIM1"
"11341","TMBIM4","TMBIM4"
"11342","TMC1","TMC1"
"11343","TMC2","TMC2"
"11344","TMC3","TMC3"
"11345","TMC5","TMC5"
"11346","TMC6","TMC6"
"11347","TMC7","TMC7"
"11348","TMCC1","TMCC1"
"11349","TMCC2","TMCC2"
"11350","TMCC3","TMCC3"
"11351","TMCO1","TMCO1"
"11352","TMCO3","TMCO3"
"11353","TMCO4","TMCO4"
"11354","TMCO6","TMCO6"
"11355","TMED10","TMED10"
"11356","TMED2","TMED2"
"11357","TMED3","TMED3"
"11358","TMED5","TMED5"
"11359","TMED6","TMED6"
"11360","TMED7","TMED7"
"11361","TMED8","TMED8"
"11362","TMEFF1","TMEFF1"
"11363","TMEFF2","TMEFF2"
"11364","TMEM100","TMEM100"
"11365","TMEM101","TMEM101"
"11366","TMEM104","TMEM104"
"11367","TMEM106B","TMEM106B"
"11368","TMEM106C","TMEM106C"
"11369","TMEM108","TMEM108"
"11370","TMEM109","TMEM109"
"11371","TMEM11","TMEM11"
"11372","TMEM114","TMEM114"
"11373","TMEM115","TMEM115"
"11374","TMEM116","TMEM116"
"11375","TMEM117","TMEM117"
"11376","TMEM119","TMEM119"
"11377","TMEM120A","TMEM120A"
"11378","TMEM120B","TMEM120B"
"11379","TMEM121","TMEM121"
"11380","TMEM121B","TMEM121B"
"11381","TMEM123","TMEM123"
"11382","TMEM125","TMEM125"
"11383","TMEM126A","TMEM126A"
"11384","TMEM127","TMEM127"
"11385","TMEM128","TMEM128"
"11386","TMEM129","TMEM129"
"11387","TMEM130","TMEM130"
"11388","TMEM131","TMEM131"
"11389","TMEM131L","TMEM131L"
"11390","TMEM132A","TMEM132A"
"11391","TMEM132B","TMEM132B"
"11392","TMEM132C","TMEM132C"
"11393","TMEM132E","TMEM132E"
"11394","TMEM135","TMEM135"
"11395","TLCD5","TMEM136"
"11396","TLCD5","TMEM136-1"
"11397","TMEM138","TMEM138"
"11398","TMEM140","TMEM140"
"11399","TMEM141","TMEM141"
"11400","TMEM144","TMEM144"
"11401","TMEM14A","TMEM14A"
"11402","TMEM14C","TMEM14C"
"11403","TMEM150C","TMEM150C"
"11404","TMEM151B","TMEM151B"
"11405","TMEM154","TMEM154"
"11406","TMEM158","TMEM158"
"11407","TMEM161A","TMEM161A"
"11408","TMEM161B","TMEM161B"
"11409","TMEM163","TMEM163"
"11410","TMEM164","TMEM164"
"11411","TMEM165","TMEM165"
"11412","TMEM167A","TMEM167A"
"11413","TMEM168","TMEM168"
"11414","TMEM169","TMEM169"
"11415","TMEM17","TMEM17"
"11416","TMEM170B","TMEM170B"
"11417","TMEM171","TMEM171"
"11418","STING1","TMEM173"
"11419","TMEM174","TMEM174"
"11420","TMEM175","TMEM175"
"11421","TMEM177","TMEM177"
"11422","TMEM178B","TMEM178B"
"11423","TMEM179","TMEM179"
"11424","TMEM18","TMEM18"
"11425","TMEM181","TMEM181"
"11426","TMEM182","TMEM182"
"11427","TMEM183A","TMEM183A"
"11428","TMEM184A","TMEM184A"
"11429","TMEM184B","TMEM184B"
"11430","TMEM184C","TMEM184C"
"11431","TMEM185A","TMEM185A"
"11432","TMEM186","TMEM186"
"11433","TMEM19","TMEM19"
"11434","TMEM192","TMEM192"
"11435","TMEM196","TMEM196"
"11436","TMEM198","TMEM198"
"11437","TMEM199","TMEM199"
"11438","TMEM200A","TMEM200A"
"11439","TMEM200B","TMEM200B"
"11440","TMEM200C","TMEM200C"
"11441","TMEM203","TMEM203"
"11442","TMEM204","TMEM204"
"11443","PACC1","TMEM206"
"11444","TMEM207","TMEM207"
"11445","TMEM208","TMEM208"
"11446","TMEM209","TMEM209"
"11447","TMEM214","TMEM214"
"11448","TMEM215","TMEM215"
"11449","TMEM216","TMEM216"
"11450","TMEM220","TMEM220"
"11451","TMEM222","TMEM222"
"11452","TMEM229B","TMEM229B"
"11453","TMEM230","TMEM230"
"11454","TMEM231","TMEM231"
"11455","TMEM233","TMEM233"
"11456","TMEM234","TMEM234"
"11457","TMEM237","TMEM237"
"11458","TMEM240","TMEM240"
"11459","TMEM241","TMEM241"
"11460","TMEM242","TMEM242"
"11461","TMEM243","TMEM243"
"11462","TMEM244","TMEM244"
"11463","TMEM245","TMEM245"
"11464","TMEM248","TMEM248"
"11465","LYSET","TMEM251"
"11466","TMEM252","TMEM252"
"11467","TMEM254","TMEM254"
"11468","TMEM255A","TMEM255A"
"11469","TMEM255B","TMEM255B"
"11470","TMEM258","TMEM258"
"11471","TMEM259","TMEM259"
"11472","TMEM26","TMEM26"
"11473","TMEM260","TMEM260"
"11474","TMEM263","TMEM263"
"11475","TMEM266","TMEM266"
"11476","TMEM267","TMEM267"
"11477","TMEM268","TMEM268"
"11478","CLTRN","TMEM27"
"11479","TMEM271","TMEM271"
"11480","TMEM30A","TMEM30A"
"11481","TMEM33","TMEM33"
"11482","TMEM35A","TMEM35A"
"11483","TMEM37","TMEM37"
"11484","TMEM38A","TMEM38A"
"11485","TMEM38B","TMEM38B"
"11486","TMEM39A","TMEM39A"
"11487","TMEM39B","TMEM39B"
"11488","TMEM41A","TMEM41A"
"11489","TMEM41B","TMEM41B"
"11490","TMEM42","TMEM42"
"11491","TMEM43","TMEM43"
"11492","TMEM45B","TMEM45B"
"11493","TMEM47","TMEM47"
"11494","RXYLT1","TMEM5"
"11495","TMEM50A","TMEM50A"
"11496","TMEM50B","TMEM50B"
"11497","TMEM51","TMEM51"
"11498","TMEM52B","TMEM52B"
"11499","TMEM53","TMEM53"
"11500","PIP4P2","TMEM55A"
"11501","MACO1","TMEM57"
"11502","TMEM59","TMEM59"
"11503","TMEM59L","TMEM59L"
"11504","TMEM60","TMEM60"
"11505","TMEM61","TMEM61"
"11506","TMEM62","TMEM62"
"11507","TMEM63A","TMEM63A"
"11508","TMEM63B","TMEM63B"
"11509","TMEM63C","TMEM63C"
"11510","TMEM64","TMEM64"
"11511","TMEM65","TMEM65"
"11512","TMEM67","TMEM67"
"11513","TMEM68","TMEM68"
"11514","TMEM69","TMEM69"
"11515","TMEM70","TMEM70"
"11516","TMEM71","TMEM71"
"11517","TMEM72","TMEM72"
"11518","TMEM74","TMEM74"
"11519","TMEM79","TMEM79"
"11520","TMEM80","TMEM80"
"11521","TMEM81","TMEM81"
"11522","TMEM82","TMEM82"
"11523","TMEM86A","TMEM86A"
"11524","TMEM87A","TMEM87A"
"11525","TMEM8B","TMEM8B"
"11526","MYMK","TMEM8C"
"11527","TMEM9","TMEM9"
"11528","TMEM94","TMEM94"
"11529","TMEM97","TMEM97"
"11530","TMEM98","TMEM98"
"11531","TMF1","TMF1"
"11532","TMIGD1","TMIGD1"
"11533","TMLHE","TMLHE"
"11534","TMOD1","TMOD1"
"11535","TMOD2","TMOD2"
"11536","TMOD3","TMOD3"
"11537","TMOD4","TMOD4"
"11538","TMPO","TMPO"
"11539","TMPPE","TMPPE"
"11540","TMPRSS13","TMPRSS13"
"11541","TMPRSS15","TMPRSS15"
"11542","TMPRSS2","TMPRSS2"
"11543","TMPRSS3","TMPRSS3"
"11544","TMPRSS5","TMPRSS5"
"11545","TMPRSS6","TMPRSS6"
"11546","TMPRSS7","TMPRSS7"
"11547","TMPRSS9","TMPRSS9"
"11548","TMSB15B","TMSB15B"
"11549","TMSB4X","TMSB4X"
"11550","TMTC1","TMTC1"
"11551","TMTC2","TMTC2"
"11552","TMTC3","TMTC3"
"11553","TMTC4","TMTC4"
"11554","TMUB1","TMUB1"
"11555","TMX1","TMX1"
"11556","TMX2","TMX2"
"11557","TMX3","TMX3"
"11558","TMX4","TMX4"
"11559","TNC","TNC"
"11560","TNFAIP1","TNFAIP1"
"11561","TNFAIP2","TNFAIP2"
"11562","TNFAIP3","TNFAIP3"
"11563","TNFAIP6","TNFAIP6"
"11564","TNFAIP8","TNFAIP8"
"11565","TNFAIP8L1","TNFAIP8L1"
"11566","TNFAIP8L3","TNFAIP8L3"
"11567","TNFRSF11A","TNFRSF11A"
"11568","TNFRSF11B","TNFRSF11B"
"11569","TNFRSF13B","TNFRSF13B"
"11570","TNFRSF13C","TNFRSF13C"
"11571","TNFRSF18","TNFRSF18"
"11572","TNFRSF19","TNFRSF19"
"11573","TNFRSF1A","TNFRSF1A"
"11574","TNFRSF21","TNFRSF21"
"11575","TNFRSF25","TNFRSF25"
"11576","TNFRSF10B","TNFRSF4"
"11577","TNFRSF6B","TNFRSF6B"
"11578","TNFRSF8","TNFRSF8"
"11579","TNFRSF9","TNFRSF9"
"11580","TNFSF10","TNFSF10"
"11581","TNFSF11","TNFSF11"
"11582","TNFSF13B","TNFSF13B"
"11583","TNFSF15","TNFSF15"
"11584","TNFSF8","TNFSF8"
"11585","TNIK","TNIK"
"11586","TNIP1","TNIP1"
"11587","TNIP2","TNIP2"
"11588","TNIP3","TNIP3"
"11589","TNKS","TNKS"
"11590","TNKS1BP1","TNKS1BP1"
"11591","TNKS2","TNKS2"
"11592","TNMD","TNMD"
"11593","TNN","TNN"
"11594","TNNC1","TNNC1"
"11595","TNNC2","TNNC2"
"11596","TNNI1","TNNI1"
"11597","TNNI2","TNNI2"
"11598","TNNI3K","TNNI3K"
"11599","TNNT2","TNNT2"
"11600","TNNT3","TNNT3"
"11601","TNPO1","TNPO1"
"11602","TNPO3","TNPO3"
"11603","TNR","TNR"
"11604","TNRC18","TNRC18"
"11605","TNRC6A","TNRC6A"
"11606","TNRC6B","TNRC6B"
"11607","TNRC6C","TNRC6C"
"11608","TNS1","TNS1"
"11609","TNS3","TNS3"
"11610","TNS4","TNS4"
"11611","TOB1","TOB1"
"11612","TOB2","TOB2"
"11613","TOE1","TOE1"
"11614","TOGARAM1","TOGARAM1"
"11615","TOLLIP","TOLLIP"
"11616","TOM1","TOM1"
"11617","TOM1L1","TOM1L1"
"11618","TOM1L2","TOM1L2"
"11619","TOMM20","TOMM20"
"11620","TOMM22","TOMM22"
"11621","TOMM40","TOMM40L"
"11622","TOMM5","TOMM5"
"11623","TOMM6","TOMM6"
"11624","TOMM7","TOMM7"
"11625","TOMM70","TOMM70"
"11626","TOMT","TOMT"
"11627","TOP1","TOP1"
"11628","TOP1MT","TOP1MT"
"11629","TOP2A","TOP2A"
"11630","TOP2B","TOP2B"
"11631","TOP3A","TOP3A"
"11632","TOP3B","TOP3B"
"11633","TOPAZ1","TOPAZ1"
"11634","TOPBP1","TOPBP1"
"11635","TOPORS","TOPORS"
"11636","TOR1A","TOR1A"
"11637","TOR1AIP1","TOR1AIP1"
"11638","TOR1AIP2","TOR1AIP2"
"11639","TOR1B","TOR1B"
"11640","TOR2A","TOR2A"
"11641","TOR3A","TOR3A"
"11642","TOR4A","TOR4A"
"11643","TOX","TOX"
"11644","TOX2","TOX2"
"11645","TOX3","TOX3"
"11646","TP53","TP53"
"11647","TP53BP1","TP53BP1"
"11648","TP53BP2","TP53BP2"
"11649","TP53I11","TP53I11"
"11650","TP53I3","TP53I3"
"11651","TP53INP1","TP53INP1"
"11652","TP53INP2","TP53INP2"
"11653","TP63","TP63"
"11654","TP73","TP73"
"11655","TPBG","TPBG"
"11656","TPCN2","TPCN2"
"11657","TPD52","TPD52"
"11658","TPD52L1","TPD52L1"
"11659","TPD52L2","TPD52L2"
"11660","TPGS1","TPGS1"
"11661","TPGS2","TPGS2"
"11662","TPH1","TPH1"
"11663","TPH2","TPH2"
"11664","TPI1","TPI1"
"11665","TPK1","TPK1"
"11666","TPM4","TPM4"
"11667","TPO","TPO"
"11668","TPP1","TPP1"
"11669","TPP2","TPP2"
"11670","TPPP","TPPP"
"11671","TPPP2","TPPP2"
"11672","TPPP3","TPPP3"
"11673","TPR","TPR"
"11674","TPRA1","TPRA1"
"11675","TPRG1L","TPRG1L"
"11676","TPRKB","TPRKB"
"11677","TPST1","TPST1"
"11678","TPST2","TPST2"
"11679","TPT1","TPT1"
"11680","TPX2","TPX2"
"11681","TRA2A","TRA2A"
"11682","TRA2B","TRA2B"
"11683","TRABD","TRABD"
"11684","TRABD2A","TRABD2A"
"11685","TRABD2B","TRABD2B"
"11686","TRADD","TRADD"
"11687","TRAF1","TRAF1"
"11688","TRAF2","TRAF2"
"11689","TRAF3","TRAF3"
"11690","TRAF3IP1","TRAF3IP1"
"11691","TRAF3IP3","TRAF3IP3"
"11692","TRAF4","TRAF4"
"11693","TRAF5","TRAF5"
"11694","TRAF6","TRAF6"
"11695","TRAF7","TRAF7"
"11696","TRAFD1","TRAFD1"
"11697","TRAIP","TRAIP"
"11698","TRAK1","TRAK1"
"11699","TRAK2","TRAK2"
"11700","TRAM1","TRAM1L1"
"11701","TRANK1","TRANK1"
"11702","TRAP1","TRAP1"
"11703","TRAPPC10","TRAPPC10"
"11704","TRAPPC11","TRAPPC11"
"11705","TRAPPC12","TRAPPC12"
"11706","TRAPPC13","TRAPPC13"
"11707","TRAPPC2L","TRAPPC2L"
"11708","TRAPPC3","TRAPPC3"
"11709","TRAPPC3L","TRAPPC3L"
"11710","TRAPPC4","TRAPPC4"
"11711","TRAPPC5","TRAPPC5"
"11712","TRAPPC6B","TRAPPC6A"
"11713","TRAPPC8","TRAPPC8"
"11714","TRAPPC9","TRAPPC9"
"11715","TRARG1","TRARG1"
"11716","TRAT1","TRAT1"
"11717","TRDMT1","TRDMT1"
"11718","TRDN","TRDN"
"11719","NCR2","TREMB1"
"11720","TREML2","TREMB2"
"11721","TRERF1","TRERF1"
"11722","TRH","TRH"
"11723","TRHDE","TRHDE"
"11724","TRHR","TRHR"
"11725","TRIAP1","TRIAP1"
"11726","TRIB1","TRIB1"
"11727","TRIB2","TRIB2"
"11728","TRIL","TRIL"
"11729","TRIM13","TRIM13"
"11730","TRIM14","TRIM14"
"11731","TRIM2","TRIM2"
"11732","TRIM23","TRIM23"
"11733","TRIM24","TRIM24"
"11734","TRIM25","TRIM25"
"11735","TRIM26","TRIM27.1"
"11736","TRIM28","TRIM28"
"11737","TRIM29","TRIM29"
"11738","TRIM3","TRIM3"
"11739","TRIM32","TRIM32"
"11740","TRIM33","TRIM33"
"11741","TRIM35","TRIM35"
"11742","TRIM36","TRIM36"
"11743","TRIM37","TRIM37"
"11744","TRIM26","TRIM39.2"
"11745","TRIM41","TRIM41"
"11746","TRIM42","TRIM42"
"11747","TRIM45","TRIM45"
"11748","TRIM50","TRIM50"
"11749","TRIM54","TRIM54"
"11750","TRIM55","TRIM55"
"11751","TRIM59","TRIM59"
"11752","TRIM62","TRIM62"
"11753","TRIM63","TRIM63"
"11754","TRIM65","TRIM65"
"11755","TRIM66","TRIM66"
"11756","TRIM67","TRIM67"
"11757","TRIM7","TRIM7.1"
"11758","TRIM26","TRIM7.2"
"11759","TRIM71","TRIM71"
"11760","TRIM8","TRIM8"
"11761","TRIM9","TRIM9"
"11762","TRIO","TRIO"
"11763","TRIP11","TRIP11"
"11764","TRIP12","TRIP12"
"11765","TRIP13","TRIP13"
"11766","TRIP4","TRIP4"
"11767","TRIQK","TRIQK"
"11768","TRIT1","TRIT1"
"11769","TRMT10A","TRMT10A"
"11770","TRMT10B","TRMT10B"
"11771","TRMT10C","TRMT10C"
"11772","TRMT11","TRMT11"
"11773","TRMT12","TRMT12"
"11774","TRMT13","TRMT13"
"11775","TRMT1L","TRMT1L"
"11776","TRMT2A","TRMT2A"
"11777","TRMT2B","TRMT2B"
"11778","TRMT44","TRMT44"
"11779","TRMT5","TRMT5"
"11780","TRMT6","TRMT6"
"11781","TRMT61A","TRMT61A"
"11782","TRMT61B","TRMT61B"
"11783","TRMU","TRMU"
"11784","TRNAU1AP","TRNAU1AP"
"11785","TRNP1","TRNP1"
"11786","TRNT1","TRNT1"
"11787","TRPA1","TRPA1"
"11788","TRPC1","TRPC1"
"11789","TRPC3","TRPC3"
"11790","TRPC4","TRPC4"
"11791","TRPC4AP","TRPC4AP"
"11792","TRPC5","TRPC5"
"11793","TRPC6","TRPC6"
"11794","TRPC7","TRPC7"
"11795","TRPM1","TRPM1"
"11796","TRPM2","TRPM2"
"11797","TRPM3","TRPM3"
"11798","TRPM5","TRPM5"
"11799","TRPM6","TRPM6"
"11800","TRPM7","TRPM7"
"11801","TRPM8","TRPM8"
"11802","TRPS1","TRPS1"
"11803","TRPT1","TRPT1"
"11804","TRPV1","TRPV1"
"11805","TRPV2","TRPV2"
"11806","TRPV3","TRPV3"
"11807","TRPV4","TRPV4"
"11808","TRPV6","TRPV6"
"11809","TRRAP","TRRAP"
"11810","TRUB1","TRUB1"
"11811","TRUB2","TRUB2"
"11812","TSC1","TSC1"
"11813","TSC2","TSC2"
"11814","TSC22D2","TSC22D2"
"11815","TSC22D3","TSC22D4"
"11816","TSEN15","TSEN15"
"11817","TSEN2","TSEN2"
"11818","TSEN54","TSEN54"
"11819","TSGA10","TSGA10"
"11820","TSHB","TSHB"
"11821","TSHR","TSHR"
"11822","TSHZ1","TSHZ1"
"11823","TSHZ2","TSHZ2"
"11824","TSHZ3","TSHZ3"
"11825","TSKU","TSKU"
"11826","TSN","TSN"
"11827","TSNARE1","TSNARE1"
"11828","TSNAX","TSNAX"
"11829","TSPAN1","TSPAN1"
"11830","TSPAN10","TSPAN10"
"11831","TSPAN12","TSPAN12"
"11832","TSPAN13","TSPAN13"
"11833","TSPAN14","TSPAN14"
"11834","TSPAN15","TSPAN15"
"11835","TSPAN18","TSPAN18"
"11836","TSPAN19","TSPAN19"
"11837","TSPAN2","TSPAN2"
"11838","TSPAN3","TSPAN3"
"11839","TSPAN32","TSPAN32"
"11840","TSPAN4","TSPAN4"
"11841","TSPAN5","TSPAN5"
"11842","TSPAN6","TSPAN6"
"11843","TSPAN7","TSPAN7"
"11844","TSPAN8","TSPAN8"
"11845","TSPEAR","TSPEAR"
"11846","TSPO","TSPO"
"11847","TSPO2","TSPO2"
"11848","TSR3","TSR3"
"11849","EIPR1","TSSC1"
"11850","TSSC4","TSSC4"
"11851","TSSK3","TSSK3"
"11852","TSSK6","TSSK6L1"
"11853","TST","TST"
"11854","GFUS","TSTA3"
"11855","CXADR","TSTD1"
"11856","TSTD2","TSTD2"
"11857","TTBK1","TTBK1"
"11858","TTBK2","TTBK2"
"11859","TTC1","TTC1"
"11860","TTC13","TTC13"
"11861","TTC14","TTC14"
"11862","TTC17","TTC17"
"11863","TTC19","TTC19"
"11864","TTC21B","TTC21B"
"11865","TTC24","TTC24"
"11866","TTC27","TTC27"
"11867","TTC28","TTC28"
"11868","TTC29","TTC29"
"11869","TTC3","TTC3"
"11870","IFT70B","TTC30B"
"11871","TTC32","TTC32"
"11872","TTC33","TTC33"
"11873","TTC34","TTC34"
"11874","TTC36","TTC36"
"11875","SKIC3","TTC37"
"11876","TTC39A","TTC39A"
"11877","TTC39B","TTC39B"
"11878","TTC39C","TTC39C"
"11879","TTC7A","TTC7A"
"11880","TTC7B","TTC7B"
"11881","TTC8","TTC8"
"11882","TTC9","TTC9"
"11883","TTF1","TTF1"
"11884","TTI1","TTI1"
"11885","TTI2","TTI2"
"11886","TTK","TTK"
"11887","TTL","TTL"
"11888","TTLL1","TTLL1"
"11889","TTLL10","TTLL10"
"11890","TTLL11","TTLL11"
"11891","TTLL12","TTLL12"
"11892","TTLL13","TTLL13"
"11893","TTLL2","TTLL2"
"11894","TTLL4","TTLL4"
"11895","TTLL7","TTLL7"
"11896","TTLL9","TTLL9"
"11897","TTN","TTN"
"11898","TTPA","TTPA"
"11899","TTPAL","TTPAL"
"11900","TTR","TTR"
"11901","TTYH2","TTYH2"
"11902","TTYH3","TTYH3"
"11903","TUB","TUB"
"11904","TUBA1A","TUBA4A"
"11905","TUBA8","TUBA8A"
"11906","TUBA8","TUBA8B"
"11907","TUBB1","TUBB1"
"11908","TUBB2B","TUBB2B"
"11909","TUBB3","TUBB3"
"11910","TUBB4B","TUBB4B"
"11911","TUBB6","TUBB6"
"11912","TUBD1","TUBD1"
"11913","TUBE1","TUBE1"
"11914","TUBG1","TUBG1"
"11915","TUBGCP2","TUBGCP2"
"11916","TUBGCP3","TUBGCP3"
"11917","TUBGCP4","TUBGCP4"
"11918","TUBGCP5","TUBGCP5"
"11919","TUBGCP6","TUBGCP6"
"11920","TUFT1","TUFT1"
"11921","TULP1","TULP1"
"11922","TULP3","TULP3"
"11923","TULP4","TULP4"
"11924","TUNAR","TUNAR"
"11925","TUSC1","TUSC1"
"11926","TUSC2","TUSC2"
"11927","TUSC3","TUSC3"
"11928","TUT4","TUT4"
"11929","TVP23A","TVP23A"
"11930","TWF1","TWF1"
"11931","TWF2","TWF2"
"11932","TWIST1","TWIST1"
"11933","TWIST2","TWIST2"
"11934","POLR1F","TWISTNB"
"11935","TWSG1","TWSG1"
"11936","TXK","TXK"
"11937","TXLNA","TXLNA"
"11938","TXLNB","TXLNB"
"11939","TXLNG","TXLNG"
"11940","TXN","TXN"
"11941","TXN2","TXN2"
"11942","TXNDC11","TXNDC11"
"11943","TXNDC12","TXNDC12"
"11944","TXNDC15","TXNDC15"
"11945","TXNDC16","TXNDC16"
"11946","TXNDC5","TXNDC5"
"11947","TXNDC9","TXNDC9"
"11948","TXNL1","TXNL1"
"11949","SENP7","TXNL4B"
"11950","TXNRD1","TXNRD1"
"11951","TXNRD2","TXNRD2"
"11952","TXNRD3","TXNRD3"
"11953","TYK2","TYK2"
"11954","TYMP","TYMP"
"11955","TYMS","TYMS"
"11956","TYR","TYR"
"11957","TYRP1","TYRP1"
"11958","TYSND1","TYSND1"
"11959","TYW3","TYW3"
"11960","TYW5","TYW5"
"11961","RNU1-55P","U1"
"11962","RNU12","U12"
"11963","RNU2-51P","U2"
"11964","U2AF1","U2AF1"
"11965","U2SURP","U2SURP"
"11966","RNU4-2","U4"
"11967","RNU5D-1","U5"
"11968","RNU6-6P","U6"
"11969","RNU7-159P","U7"
"11970","UACA","UACA"
"11971","UAP1","UAP1"
"11972","UAP1L1","UAP1L1"
"11973","UBA2","UBA2"
"11974","UBA3","UBA3"
"11975","UBA5","UBA5"
"11976","UBA52","UBA52"
"11977","UBA6","UBA6"
"11978","UBAC1","UBAC1"
"11979","UBAC2","UBAC2"
"11980","UBALD1","UBALD1"
"11981","UBALD2","UBALD2"
"11982","UBAP1","UBAP1"
"11983","UBAP1L","UBAP1L"
"11984","UBAP2","UBAP2"
"11985","UBAP2L","UBAP2L"
"11986","UBAP2","UBAP2L2"
"11987","UBASH3A","UBASH3A"
"11988","UBASH3B","UBASH3B"
"11989","UBB","UBB"
"11990","UBE2A","UBE2A"
"11991","UBE2B","UBE2B"
"11992","UBE2D1","UBE2D1"
"11993","UBE2D2","UBE2D2"
"11994","UBE2D3","UBE2D3"
"11995","UBE2E1","UBE2E1"
"11996","UBE2E2","UBE2E2"
"11997","UBE2E3","UBE2E3"
"11998","UBE2F","UBE2F"
"11999","UBE2G1","UBE2G1"
"12000","UBE2G2","UBE2G2"
"12001","UBE2H","UBE2H"
"12002","UBE2I","UBE2I"
"12003","UBE2J1","UBE2J1"
"12004","UBE2J2","UBE2J2"
"12005","UBE2K","UBE2K"
"12006","UBE2L5","UBE2L3"
"12007","UBE2M","UBE2M"
"12008","UBE2N","UBE2N"
"12009","UBE2O","UBE2O"
"12010","UBE2Q1","UBE2Q1"
"12011","UBE2Q2","UBE2Q2"
"12012","UBE2QL1","UBE2QL1"
"12013","UBE2T","UBE2T"
"12014","UBE2C","UBE2U"
"12015","UBE2V1","UBE2V1"
"12016","UBE2V2","UBE2V2"
"12017","UBE2W","UBE2W"
"12018","UBE2Z","UBE2Z"
"12019","UBE3A","UBE3A"
"12020","UBE3B","UBE3B"
"12021","UBE3C","UBE3C"
"12022","UBE3D","UBE3D"
"12023","UBE4A","UBE4A"
"12024","UBE4B","UBE4B"
"12025","UBFD1","UBFD1"
"12026","UBL3","UBL3"
"12027","UBL5","UBL5"
"12028","UBL7","UBL7"
"12029","UBLCP1","UBLCP1"
"12030","UBN1","UBN1"
"12031","UBN2","UBN2"
"12032","UBOX5","UBOX5"
"12033","UBP1","UBP1"
"12034","UBQLN1","UBQLN1"
"12035","UBQLN4","UBQLN4"
"12036","UBR1","UBR1"
"12037","UBR2","UBR2"
"12038","UBR3","UBR3"
"12039","UBR4","UBR4"
"12040","UBR5","UBR5"
"12041","UBR7","UBR7"
"12042","UBTD1","UBTD1"
"12043","UBTD2","UBTD2"
"12044","UBTF","UBTF"
"12045","UBXN10","UBXN10"
"12046","UBXN11","UBXN11"
"12047","UBXN2A","UBXN2A"
"12048","UBXN2B","UBXN2B"
"12049","UBXN4","UBXN4"
"12050","UBXN6","UBXN6"
"12051","UBXN7","UBXN7"
"12052","UCHL1","UCHL1"
"12053","UCHL3","UCHL3"
"12054","UCHL5","UCHL5"
"12055","UCK1","UCK1"
"12056","UCK2","UCK2"
"12057","UCKL1","UCKL1"
"12058","UCN","UCN"
"12059","UCN3","UCN3"
"12060","UCP3","UCP3"
"12061","UFC1","UFC1"
"12062","UFD1","UFD1L"
"12063","UFL1","UFL1"
"12064","UFM1","UFM1"
"12065","UFSP2","UFSP2"
"12066","UGCG","UGCG"
"12067","UGDH","UGDH"
"12068","UGGT1","UGGT1"
"12069","UGGT2","UGGT2"
"12070","UGP2","UGP2"
"12071","UGT1A1","UGT1A1"
"12072","UGT2A1","UGT2A1"
"12073","UGT8","UGT8"
"12074","UHMK1","UHMK1"
"12075","UHRF1","UHRF1"
"12076","UIMC1","UIMC1"
"12077","ULK1","ULK1"
"12078","ULK2","ULK2"
"12079","ULK3","ULK3"
"12080","ULK4","ULK4"
"12081","UMAD1","UMAD1"
"12082","UMODL1","UMODL1"
"12083","UMPS","UMPS"
"12084","UNC119","UNC119"
"12085","UNC119B","UNC119B"
"12086","UNC13B","UNC13B"
"12087","UNC13C","UNC13C"
"12088","UNC13D","UNC13D"
"12089","UNC45A","UNC45A"
"12090","UNC45B","UNC45B"
"12091","UNC50","UNC50"
"12092","UNC5A","UNC5A"
"12093","UNC5B","UNC5B"
"12094","UNC5C","UNC5C"
"12095","UNC5D","UNC5D"
"12096","UNC79","UNC79"
"12097","UNC80","UNC80"
"12098","UNC93B1","UNC93B1"
"12099","UNCX","UNCX"
"12100","UNG","UNG"
"12101","UNK","UNK"
"12102","UNKL","UNKL"
"12103","UPB1","UPB1"
"12104","UPF1","UPF1"
"12105","UPF2","UPF2"
"12106","UPF3A","UPF3A"
"12107","UPF3B","UPF3B"
"12108","UPK1B","UPK1B"
"12109","UPK3A","UPK3A"
"12110","UPK3B","UPK3B"
"12111","UPP1","UPP1"
"12112","UPP2","UPP2"
"12113","UPRT","UPRT"
"12114","UQCC1","UQCC1"
"12115","UQCR10","UQCR10"
"12116","UQCR11","UQCR11"
"12117","UQCRB","UQCRB"
"12118","UQCRC1","UQCRC1"
"12119","UQCRC2","UQCRC2"
"12120","UQCRFS1","UQCRFS1"
"12121","UQCRH","UQCRHL"
"12122","UQCRQ","UQCRQ"
"12123","URB1","URB1"
"12124","URB2","URB2"
"12125","URI1","URI1"
"12126","URM1","URM1"
"12127","UROC1","UROC1"
"12128","UROD","UROD"
"12129","UROS","UROS"
"12130","USB1","USB1"
"12131","USE1","USE1"
"12132","USF1","USF1"
"12133","USF3","USF3"
"12134","USH1C","USH1C"
"12135","USH1G","USH1G"
"12136","USH2A","USH2A"
"12137","USHBP1","USHBP1"
"12138","USO1","USO1"
"12139","USP1","USP1"
"12140","USP10","USP10"
"12141","USP12","USP12"
"12142","USP13","USP13"
"12143","USP14","USP14"
"12144","USP15","USP15"
"12145","USP16","USP16"
"12146","USP18","USP18"
"12147","USP19","USP19"
"12148","USP2","USP2"
"12149","USP20","USP20"
"12150","USP21","USP21"
"12151","USP22","USP22"
"12152","USP24","USP24"
"12153","USP25","USP25"
"12154","USP28","USP28"
"12155","USP3","USP3"
"12156","USP30","USP30"
"12157","USP31","USP31"
